Robot ID,Task Type,Action Start Time,Action End Time,Action Duration (ms),Comm Type,Packet Size (bytes),Latency (ms),Throughput (Mbps),Packet Loss (%),Jitter (ms),SNR (dB),Bandwidth Allocation (Mbps),AI Decision Time (ms),Model Accuracy (%),Error Rate (%),Environment Type,Robot Type,Task Complexity,Interaction Density
R4,Object Manipulation,2025-01-07 03:19:00,2025-01-07 03:19:27,27000.0,Robot-to-Network,655,85.1195743440549,897.603266566564,0.054065654263375285,1.2417073012139093,22.882131833486138,216.95465451855998,38,91.89379407087871,3.546110954459386,Warehouse,Service Robot,Medium,7
R42,Navigation,2025-01-02 22:37:00,2025-01-02 22:37:19,19000.0,Robot-to-Network,1132,30.488655397439008,899.911417406694,1.5923405032319495,3.3434064239356713,28.063352060930526,465.2240689998501,49,95.76779017516365,2.7606038651665306,Healthcare Facility,Industrial Robot,Simple,5
R13,Object Manipulation,2025-01-01 13:38:00,2025-01-01 13:38:40,40000.0,Robot-to-Network,1375,54.29981448149275,646.2530827449802,1.7587341595765147,1.7189489924138401,24.992574355677068,172.36019799810236,92,95.64220153177513,1.7874173573668017,Factory Floor,Autonomous Vehicle,Medium,8
R98,Navigation,2025-01-06 20:34:00,2025-01-06 20:34:23,23000.0,Robot-to-Network,715,72.34001325184738,762.924858316653,0.06208412926624063,2.6104939493163,20.161602273997815,449.7570160416833,78,92.37668967778737,1.4425106506899295,Factory Floor,Service Robot,Complex,1
R85,Navigation,2025-01-05 17:26:00,2025-01-05 17:26:34,34000.0,Robot-to-Robot,1927,46.16791720854346,520.2697286112203,0.23240296512447434,2.2766817664784647,21.530744057185846,303.9729230638327,43,94.53844272629226,0.47638984669281126,Warehouse,Autonomous Vehicle,Complex,8
R86,Object Manipulation,2025-01-05 20:41:00,2025-01-05 20:41:20,20000.0,Robot-to-Robot,1836,53.27733768761975,903.2908966746885,0.1740601582332293,1.9851718283407642,28.393612082633826,470.7639455446679,57,97.79804300039504,0.39864070604375745,Factory Floor,Service Robot,Simple,3
R4,Object Manipulation,2025-01-06 12:06:00,2025-01-06 12:06:59,59000.0,Robot-to-Human,2040,36.40173549204454,449.3167944273879,0.4423608478321639,2.788283639155612,22.682835681745136,107.1423438272888,82,97.15763330419932,2.2505180392801574,Factory Floor,Autonomous Vehicle,Complex,8
R82,Navigation,2025-01-03 20:24:00,2025-01-03 20:24:22,22000.0,Robot-to-Network,1376,89.72486295784725,851.3933481326039,0.992008719668104,4.047735089199594,22.969963004917968,188.79420210332933,35,95.2753480321203,1.4624847953700848,Healthcare Facility,Industrial Robot,Complex,5
R69,Navigation,2025-01-06 14:06:00,2025-01-06 14:06:30,30000.0,Robot-to-Network,664,59.55164414198534,628.85113295942,0.06668544959933942,1.932884744817903,27.35154206211499,299.56031804266576,96,96.0051545836532,2.8952801236220442,Healthcare Facility,Industrial Robot,Medium,4
R19,Navigation,2025-01-01 00:12:00,2025-01-01 00:12:21,21000.0,Robot-to-Human,1040,40.17065957465982,509.1509568344435,0.33806092615512195,3.0419146516638134,26.859099836294867,156.59092065004305,59,90.31535632196335,3.543598328090885,Warehouse,Autonomous Vehicle,Complex,3
R2,Collaboration,2025-01-05 02:14:00,2025-01-05 02:14:15,15000.0,Robot-to-Robot,850,43.9365807984913,565.7607855568639,0.8145026839918685,2.4266046799173444,24.503275482375138,186.01174713000285,67,90.80337588565006,3.2728093703789534,Factory Floor,Industrial Robot,Medium,2
R12,Navigation,2025-01-05 21:30:00,2025-01-05 21:30:56,56000.0,Robot-to-Network,1260,49.26168296200399,711.7886471400191,1.2661402179838337,3.6166862719568322,27.300645831435716,289.6903345039236,57,93.37308428515014,4.415688534410881,Factory Floor,Industrial Robot,Complex,5
R81,Inspection,2025-01-03 02:17:00,2025-01-03 02:17:49,49000.0,Robot-to-Human,2047,46.0626532814895,950.9884170210996,1.819168086087094,3.2682212157213537,26.104063525100102,407.0977736199995,85,93.45307305707108,3.6732806935601934,Healthcare Facility,Industrial Robot,Complex,8
R74,Inspection,2025-01-06 03:12:00,2025-01-06 03:12:33,33000.0,Robot-to-Robot,1870,65.23147141966123,368.28009036323726,1.659736568640288,3.6002353921158,21.830225398450786,414.1168990473532,80,92.68087736828186,1.971630826838583,Healthcare Facility,Service Robot,Simple,3
R98,Inspection,2025-01-01 11:29:00,2025-01-01 11:29:58,58000.0,Robot-to-Human,2044,93.36527192550938,943.634163688109,0.10782292462962206,4.929145325126909,22.76801014111319,346.2301742475222,39,95.85535916801288,1.8033941063239334,Warehouse,Service Robot,Medium,8
R6,Object Manipulation,2025-01-05 01:58:00,2025-01-05 01:58:13,13000.0,Robot-to-Human,1591,42.87405651433206,870.9959635064371,1.9338512007608677,3.0279571056111316,20.64205579321482,463.6055282988329,39,95.46282549484144,0.3019037778871675,Healthcare Facility,Autonomous Vehicle,Medium,9
R8,Object Manipulation,2025-01-03 04:18:00,2025-01-03 04:18:53,53000.0,Robot-to-Robot,1067,61.74125241622194,711.1264089211065,0.5340474699454558,1.4111092682476216,26.61526936386875,351.7637955943103,95,96.16090449106339,2.7573457443984752,Factory Floor,Autonomous Vehicle,Medium,9
R51,Object Manipulation,2025-01-06 12:56:00,2025-01-06 12:56:21,21000.0,Robot-to-Network,1264,76.47506418010141,391.2448090446303,0.727076540559096,1.179286024757547,20.55434138896971,109.5279300515172,86,92.07909939834921,3.3925104924836296,Warehouse,Service Robot,Simple,9
R11,Navigation,2025-01-07 03:48:00,2025-01-07 03:48:31,31000.0,Robot-to-Robot,1442,42.86559182342811,868.7186863117364,0.14903283376004928,1.2015025449327439,27.427220176101724,307.1913146241948,65,90.02437409653149,1.5916054220105265,Factory Floor,Industrial Robot,Medium,8
R63,Inspection,2025-01-05 09:27:00,2025-01-05 09:27:41,41000.0,Robot-to-Network,1062,40.77944779524604,783.4423123543902,1.8720968317893731,2.4087069470187426,25.328051124161437,487.03588187477084,74,98.70498639213812,4.231973981287085,Healthcare Facility,Autonomous Vehicle,Complex,6
R57,Navigation,2025-01-03 23:43:00,2025-01-03 23:43:26,26000.0,Robot-to-Robot,1665,40.87539104385991,648.1230787133446,1.0918326276493877,3.898491145052896,24.387706802531813,362.4535983140042,60,96.95317739181779,1.8078073029017405,Factory Floor,Industrial Robot,Simple,6
R12,Collaboration,2025-01-07 14:35:00,2025-01-07 14:35:12,12000.0,Robot-to-Network,609,91.7388774382242,920.1070832385642,1.0326179868482308,4.360431437489571,25.968237221365886,375.36544876381106,51,94.11298041087883,1.7862381485420564,Healthcare Facility,Service Robot,Simple,6
R73,Collaboration,2025-01-01 16:42:00,2025-01-01 16:42:07,7000.0,Robot-to-Network,1304,79.7885805863019,765.1180852713909,0.030393746044754755,3.3761882551958897,26.19555855894943,145.65073306134593,90,90.39382366549432,1.5863777172538978,Healthcare Facility,Industrial Robot,Simple,6
R2,Object Manipulation,2025-01-06 03:28:00,2025-01-06 03:28:42,42000.0,Robot-to-Human,933,53.5458144336133,502.04312132277,0.006875500852587368,2.9199376401402257,25.844394811580322,243.87772715876207,45,91.79215882359547,0.470674369789007,Healthcare Facility,Autonomous Vehicle,Medium,2
R8,Collaboration,2025-01-06 15:42:00,2025-01-06 15:42:39,39000.0,Robot-to-Human,591,93.17928531025252,330.5339838038354,1.364427540065919,4.386551730725131,27.13239557473643,438.54941085065803,34,90.47663460302346,4.966958015431854,Healthcare Facility,Industrial Robot,Medium,5
R11,Inspection,2025-01-02 05:25:00,2025-01-02 05:25:36,36000.0,Robot-to-Network,799,96.74819905773522,831.5338238431069,0.9645593365491723,1.2268893164856731,26.360671844308694,144.12966073697797,74,94.29480234103117,2.4176893290381747,Warehouse,Industrial Robot,Simple,9
R53,Collaboration,2025-01-07 18:25:00,2025-01-07 18:25:12,12000.0,Robot-to-Robot,1358,57.879165405729765,478.828459779942,1.0151454081050968,2.294352754902004,24.830822760405464,435.6943924054916,99,91.954495439513,4.698296375238737,Healthcare Facility,Service Robot,Medium,5
R100,Object Manipulation,2025-01-05 00:18:00,2025-01-05 00:18:48,48000.0,Robot-to-Network,680,65.73132953610815,496.36372709996544,1.300460322403448,1.2294793490628382,28.29537324633637,329.25393841529706,45,94.84707057762037,2.874169608960027,Warehouse,Service Robot,Medium,1
R10,Navigation,2025-01-02 14:11:00,2025-01-02 14:11:31,31000.0,Robot-to-Robot,1614,55.065925052667446,614.7996399582065,0.2918836716091109,4.724421062994413,29.736715764414303,257.54517962782325,31,90.55824994244834,4.3423408629498965,Healthcare Facility,Autonomous Vehicle,Complex,9
R85,Collaboration,2025-01-06 08:50:00,2025-01-06 08:50:36,36000.0,Robot-to-Network,582,45.92890761232328,824.9773584306698,1.99669243209654,1.3567695797854529,26.125898593215553,472.08076397072716,58,96.39747383168122,3.0116519485779287,Warehouse,Service Robot,Medium,3
R84,Inspection,2025-01-04 09:06:00,2025-01-04 09:06:40,40000.0,Robot-to-Robot,774,84.60069210700827,947.023885254565,0.16153792563158365,4.838202911586697,27.120997002894615,111.77749323092581,73,90.90626546740502,3.24059822131718,Warehouse,Service Robot,Complex,3
R8,Inspection,2025-01-06 20:29:00,2025-01-06 20:29:38,38000.0,Robot-to-Human,1223,75.43438703764008,451.3903189985292,0.5357577799550504,3.9232841393889633,25.08449291699449,470.71092003822565,54,92.78505661740405,4.753599097416476,Factory Floor,Autonomous Vehicle,Medium,5
R36,Inspection,2025-01-05 11:33:00,2025-01-05 11:33:29,29000.0,Robot-to-Robot,1234,55.682327114567485,917.4113824357778,1.3876981068425296,2.9781559754783027,24.008818533747643,451.3652255151597,73,95.80673791639727,3.8105780663532256,Healthcare Facility,Service Robot,Complex,5
R93,Navigation,2025-01-02 02:24:00,2025-01-02 02:24:35,35000.0,Robot-to-Human,1041,31.006598822456926,723.060767012033,1.0318373747730738,2.250416353267484,28.608076255700446,494.7390144664932,96,90.9682946920896,0.891079604636672,Warehouse,Service Robot,Simple,2
R76,Inspection,2025-01-01 21:47:00,2025-01-01 21:47:46,46000.0,Robot-to-Robot,1296,83.45713767360027,898.9053707324997,0.19314851106492625,3.1483223616728875,21.94669021613078,266.69111247105184,34,98.80686356587657,3.290289990445581,Healthcare Facility,Autonomous Vehicle,Medium,6
R14,Object Manipulation,2025-01-02 10:45:00,2025-01-02 10:45:51,51000.0,Robot-to-Human,721,63.41600006195526,893.7454753872806,1.5496960668032267,3.570772794797108,26.902987640480774,284.2754505260833,53,91.72104834937674,1.69617768270101,Warehouse,Service Robot,Complex,9
R54,Object Manipulation,2025-01-01 00:31:00,2025-01-01 00:31:17,17000.0,Robot-to-Robot,628,35.11597277232953,574.6689088268733,1.9408655367453178,2.925210997951726,21.372264449365204,382.1229860669928,71,90.32498751315782,2.032919119207502,Factory Floor,Autonomous Vehicle,Medium,3
R85,Inspection,2025-01-06 08:40:00,2025-01-06 08:40:19,19000.0,Robot-to-Network,1127,38.71516648717056,774.693669279633,0.9461523311271189,4.669995586295782,27.666157251647856,144.09999102645926,42,96.01699527181637,4.343258609368584,Factory Floor,Service Robot,Simple,5
R86,Collaboration,2025-01-01 04:51:00,2025-01-01 04:51:58,58000.0,Robot-to-Robot,1612,73.98645109227638,962.6244224179395,0.5062331294736226,1.5571867910664885,22.346465768145222,197.43126516931756,41,93.43385229212099,4.265921295621112,Healthcare Facility,Industrial Robot,Medium,2
R21,Inspection,2025-01-03 13:26:00,2025-01-03 13:26:55,55000.0,Robot-to-Human,826,68.24326481276103,770.6691463152526,0.2136548232223201,1.5135978822737663,26.0701619510477,276.80015321431534,56,98.7061243618067,1.766436843524315,Warehouse,Service Robot,Simple,6
R50,Object Manipulation,2025-01-02 03:22:00,2025-01-02 03:22:54,54000.0,Robot-to-Human,522,46.83347880009319,620.7115269884885,0.41045605418357045,4.118075518678657,21.393220124347526,387.08264111583645,71,90.78567565304274,4.537539730013283,Healthcare Facility,Industrial Robot,Simple,3
R94,Object Manipulation,2025-01-06 09:26:00,2025-01-06 09:26:17,17000.0,Robot-to-Robot,1586,39.79155001211756,560.3729601036432,0.6224568923500367,3.2428876341264936,20.005995062906045,298.5831173357883,40,93.19535042390321,2.3689072914628913,Healthcare Facility,Autonomous Vehicle,Medium,6
R39,Object Manipulation,2025-01-07 02:09:00,2025-01-07 02:09:56,56000.0,Robot-to-Network,1542,91.93139939278961,400.3195126754777,0.3759341998499519,2.6243516297198317,27.41437232128657,191.82708145617156,49,95.34008297378327,1.4266815211160773,Factory Floor,Service Robot,Complex,3
R20,Collaboration,2025-01-03 17:09:00,2025-01-03 17:09:56,56000.0,Robot-to-Robot,1466,39.440683355417065,999.1576942807724,1.368961265054456,4.281814239773553,28.752159207448756,216.70891813850739,93,94.89865259241999,0.21928989336528537,Factory Floor,Industrial Robot,Medium,5
R88,Collaboration,2025-01-01 20:23:00,2025-01-01 20:23:37,37000.0,Robot-to-Robot,772,35.997335127993054,760.4729279833878,0.045883573681849255,4.756261148729172,27.99529980645859,399.86807214493933,38,94.39278466146095,1.549286174731102,Warehouse,Industrial Robot,Complex,5
R87,Collaboration,2025-01-06 23:58:00,2025-01-06 23:58:35,35000.0,Robot-to-Human,2047,73.39593112411674,493.58990611737397,0.8182179497669275,3.0988587291192333,21.328571761819227,422.3622861214481,74,93.45485403984748,3.832636227729859,Warehouse,Industrial Robot,Medium,7
R7,Object Manipulation,2025-01-04 00:53:00,2025-01-04 00:53:29,29000.0,Robot-to-Network,711,47.6786597884217,352.1140951839277,0.7482883138627114,3.2744539983861527,22.346807506164627,274.46683809202875,42,97.51237844058902,2.402774191911519,Factory Floor,Service Robot,Medium,4
R9,Navigation,2025-01-02 18:59:00,2025-01-02 18:59:52,52000.0,Robot-to-Network,841,75.96199939793063,827.7437129793052,1.7559967564795627,1.2199983849099372,28.244250489190463,177.33230423180598,78,91.24270277588106,1.0768704109724685,Healthcare Facility,Service Robot,Medium,4
R1,Inspection,2025-01-01 23:42:00,2025-01-01 23:42:44,44000.0,Robot-to-Network,601,64.23686253942398,898.5501056317379,0.5455612459706054,2.9937910424635406,20.16810338551593,329.9547323953614,89,94.51294864993888,2.384602621498437,Warehouse,Industrial Robot,Medium,5
R26,Inspection,2025-01-06 05:58:00,2025-01-06 05:58:27,27000.0,Robot-to-Network,1102,44.787390039384654,599.4576360854835,1.1648100861322965,1.0788725276516478,25.28423475320245,260.0450856328314,52,95.15202350072447,4.544988965616207,Healthcare Facility,Service Robot,Complex,9
R38,Object Manipulation,2025-01-05 16:25:00,2025-01-05 16:25:42,42000.0,Robot-to-Robot,566,34.87470486736116,969.2569193658063,0.009358723280052494,2.6235945275757824,28.357785541287303,355.57461697138456,64,97.96278690464318,1.4641893484424529,Warehouse,Service Robot,Complex,9
R38,Collaboration,2025-01-02 19:29:00,2025-01-02 19:29:07,7000.0,Robot-to-Network,1756,34.94556111175728,529.9361029141953,1.8338985195655688,4.8654667086980155,21.95222378603593,429.9536200917916,73,92.54219354351075,3.436613162669005,Factory Floor,Industrial Robot,Complex,4
R61,Navigation,2025-01-03 03:21:00,2025-01-03 03:21:56,56000.0,Robot-to-Network,603,71.01021710776368,829.2427795215531,1.2733255798026695,4.050240884632082,21.441032554463057,311.21823234655915,57,92.4640170275028,0.6635093326290542,Healthcare Facility,Autonomous Vehicle,Complex,5
R44,Navigation,2025-01-05 16:14:00,2025-01-05 16:14:20,20000.0,Robot-to-Network,567,83.07716595685685,484.0877078982603,1.587263845260828,3.9376494567478204,21.817120579936887,460.75124905538524,39,97.28890683099785,4.366435742450624,Warehouse,Autonomous Vehicle,Medium,7
R86,Collaboration,2025-01-06 17:30:00,2025-01-06 17:30:06,6000.0,Robot-to-Human,1714,78.27618497175085,535.1560409677963,1.1387019063891284,4.139445701214012,27.556177839335398,247.48422289821374,93,92.49178269121705,2.5441682696925354,Factory Floor,Service Robot,Simple,7
R44,Inspection,2025-01-07 00:10:00,2025-01-07 00:10:27,27000.0,Robot-to-Human,572,71.49971245440535,723.7732430898443,1.6310531833817192,4.398718985599302,29.652097445697656,292.3196710202535,33,90.48491628750588,1.425487450230306,Healthcare Facility,Industrial Robot,Complex,1
R74,Inspection,2025-01-01 01:43:00,2025-01-01 01:43:38,38000.0,Robot-to-Human,628,44.764970668048164,325.6663317046519,0.1687783319464653,1.1708184138810775,22.11099122425009,328.2660264685329,62,94.70090620132653,4.2629537807175,Warehouse,Service Robot,Complex,3
R62,Navigation,2025-01-04 10:06:00,2025-01-04 10:06:34,34000.0,Robot-to-Network,1101,90.32520183985895,447.5735540796512,1.4209861758831919,4.517986479897694,21.086316497818913,387.5667500401535,89,96.83134963109569,0.7098220961075591,Warehouse,Autonomous Vehicle,Medium,6
R6,Navigation,2025-01-07 05:40:00,2025-01-07 05:40:51,51000.0,Robot-to-Robot,747,74.01920277733689,423.44203260369557,0.2976115225755016,4.0984608096312005,22.708297582972033,311.4952306098779,55,91.3812970729943,1.7640384716488189,Factory Floor,Autonomous Vehicle,Simple,1
R17,Collaboration,2025-01-01 12:21:00,2025-01-01 12:21:14,14000.0,Robot-to-Robot,544,78.59389905503792,529.5914231409488,1.1529680527363149,3.735659729717609,21.108586364018745,424.44301526900364,88,96.85825603119328,0.8447181005915338,Factory Floor,Industrial Robot,Medium,1
R51,Inspection,2025-01-07 18:44:00,2025-01-07 18:44:05,5000.0,Robot-to-Human,1778,45.668175385884965,844.2253653074889,1.9714458955144332,2.6229328142659134,20.05090167596261,378.6474329178835,47,93.19065051854588,4.357041807423591,Warehouse,Service Robot,Complex,9
R38,Navigation,2025-01-05 11:24:00,2025-01-05 11:24:26,26000.0,Robot-to-Human,1297,48.304370249430676,935.3210770806768,0.361024383321354,2.202162407305823,24.498045491306073,240.014488069851,53,98.53651102336825,2.189448405267951,Warehouse,Service Robot,Simple,4
R24,Inspection,2025-01-04 06:43:00,2025-01-04 06:43:56,56000.0,Robot-to-Network,1609,93.52846921226933,308.8707892751775,0.5123377415188177,1.767772161249444,27.513814654922705,355.9695121310867,84,90.78318661276701,1.4686191444680947,Factory Floor,Autonomous Vehicle,Complex,1
R51,Navigation,2025-01-06 07:39:00,2025-01-06 07:39:51,51000.0,Robot-to-Human,532,63.32514995005859,480.06959396440516,0.42262441626383196,2.366437258222166,23.111416853552726,226.6813954774541,71,92.8376634252271,4.279741572159775,Factory Floor,Industrial Robot,Simple,8
R10,Collaboration,2025-01-04 14:43:00,2025-01-04 14:43:37,37000.0,Robot-to-Human,1689,68.7689725249228,317.7722615369893,0.8244159016580992,4.513123210024099,23.310151368939266,386.6299740937269,81,91.89126542200252,4.5182049787738805,Healthcare Facility,Industrial Robot,Medium,8
